地区,国家,确诊,疑似,治愈,死亡,日期
尼泊尔,尼泊尔,1,,1,0,2020-02-24
越南,越南,16,,14,0,2020-02-24
柬埔寨,柬埔寨,1,,1,0,2020-02-24
澳门,中国,10,,6,0,2020-02-24
贵州省,中国,146,,102,2,2020-02-24
青海省,中国,18,,18,0,2020-02-24
西藏自治区,中国,1,,1,0,2020-02-24
俄罗斯,俄罗斯,2,,2,0,2020-02-25
印度,印度,3,,3,0,2020-02-25
比利时,比利时,1,,1,0,2020-02-25
瑞典,瑞典,1,,0,0,2020-02-25
菲律宾,菲律宾,3,,1,1,2020-02-25
埃及,埃及,1,,0,0,2020-02-25
芬兰,芬兰,1,,1,0,2020-02-25
斯里兰卡,斯里兰卡,1,,1,0,2020-02-25
尼泊尔,尼泊尔,1,,1,0,2020-02-25
内蒙古自治区,中国,75,,34,0,2020-02-25
柬埔寨,柬埔寨,1,,1,0,2020-02-25
甘肃省,中国,91,,80,2,2020-02-25
新疆维吾尔自治区,中国,76,,30,2,2020-02-25
青海省,中国,18,,18,0,2020-02-25
西藏自治区,中国,1,,1,0,2020-02-25
澳门,中国,10,,7,0,2020-02-26
贵州省,中国,146,,104,2,2020-02-26
青海省,中国,18,,18,0,2020-02-26
西藏自治区,中国,1,,1,0,2020-02-26
俄罗斯,俄罗斯,2,,2,0,2020-02-27
印度,印度,3,,3,0,2020-02-27
比利时,比利时,1,,1,0,2020-02-27
阿联酋,阿联酋,13,,4,0,2020-02-27
菲律宾,菲律宾,3,,1,1,2020-02-27
埃及,埃及,1,,0,0,2020-02-27
斯里兰卡,斯里兰卡,1,,1,0,2020-02-27
尼泊尔,尼泊尔,1,,1,0,2020-02-27
柬埔寨,柬埔寨,1,,1,0,2020-02-27
台湾,中国,32,,5,1,2020-02-27
甘肃省,中国,91,,81,2,2020-02-27
青海省,中国,18,,18,0,2020-02-27
西藏自治区,中国,1,,1,0,2020-02-27
印度,印度,3,,3,0,2020-02-28
比利时,比利时,1,,1,0,2020-02-28
菲律宾,菲律宾,3,,1,1,2020-02-28
斯里兰卡,斯里兰卡,1,,1,0,2020-02-28
尼泊尔,尼泊尔,1,,1,0,2020-02-28
柬埔寨,柬埔寨,1,,1,0,2020-02-28
澳门,中国,10,,8,0,2020-02-28
辽宁省,中国,121,,93,1,2020-02-28
贵州省,中国,146,,112,2,2020-02-28
宁夏回族自治区,中国,72,,68,0,2020-02-28
青海省,中国,18,,18,0,2020-02-28
西藏自治区,中国,1,,1,0,2020-02-28
香港,中国,94,,30,2,2020-02-29
澳门,中国,10,,8,0,2020-02-29
贵州省,中国,146,,112,2,2020-02-29
甘肃省,中国,91,,82,2,2020-02-29
青海省,中国,18,,18,0,2020-02-29
西藏自治区,中国,1,,1,0,2020-02-29
澳门,中国,10,,8,0,2020-03-01
贵州省,中国,146,,112,2,2020-03-01
宁夏回族自治区,中国,73,,69,0,2020-03-01
青海省,中国,18,,18,0,2020-03-01
西藏自治区,中国,1,,1,0,2020-03-01
大不列颠及北爱尔兰联合王国,大不列颠及北爱尔兰联合王国,20,,8,0,2020-03-01
英国（含北爱尔兰）,英国（含北爱尔兰）,20,,8,0,2020-03-01
澳门,中国,10,,8,0,2020-03-02
天津市,中国,136,,111,3,2020-03-02
海南省,中国,168,,149,5,2020-03-02
青海省,中国,18,,18,0,2020-03-02
西藏自治区,中国,1,,1,0,2020-03-02
大不列颠及北爱尔兰联合王国,大不列颠及北爱尔兰联合王国,20,,8,0,2020-03-02
英国（含北爱尔兰）,英国（含北爱尔兰）,20,,8,0,2020-03-02
陕西省,中国,245,,216,1,2020-03-03
吉林省,中国,93,,83,1,2020-03-03
贵州省,中国,146,,114,2,2020-03-03
宁夏回族自治区,中国,74,,69,0,2020-03-03
青海省,中国,18,,18,0,2020-03-03
西藏自治区,中国,1,,1,0,2020-03-03
大不列颠及北爱尔兰联合王国,大不列颠及北爱尔兰联合王国,20,,8,0,2020-03-03
英国（含北爱尔兰）,英国（含北爱尔兰）,20,,8,0,2020-03-03
阿塞拜疆,阿塞拜疆,3,,0,0,2020-03-04
巴西,巴西,2,,0,0,2020-03-04
菲律宾,菲律宾,3,,1,1,2020-03-04
阿富汗,阿富汗,1,,0,0,2020-03-04
尼日利亚,尼日利亚,1,,0,0,2020-03-04
阿尔及利亚,阿尔及利亚,1,,0,0,2020-03-04
立陶宛,立陶宛,1,,0,0,2020-03-04
圣马力诺,圣马力诺,1,,0,0,2020-03-04
斯里兰卡,斯里兰卡,1,,1,0,2020-03-04
爱沙尼亚,爱沙尼亚,1,,0,0,2020-03-04
北马其顿,北马其顿,1,,0,0,2020-03-04
卢森堡,卢森堡,1,,0,0,2020-03-04
尼泊尔,尼泊尔,1,,1,0,2020-03-04
越南,越南,16,,16,0,2020-03-04
柬埔寨,柬埔寨,1,,1,0,2020-03-04
澳门,中国,10,,9,0,2020-03-04
台湾,中国,42,,12,1,2020-03-04
辽宁省,中国,125,,106,1,2020-03-04
云南省,中国,174,,169,2,2020-03-04
天津市,中国,136,,124,3,2020-03-04
摩纳哥,摩纳哥,1,,0,0,2020-03-04
贵州省,中国,146,,114,2,2020-03-04
青海省,中国,18,,18,0,2020-03-04
西藏自治区,中国,1,,1,0,2020-03-04
大不列颠及北爱尔兰联合王国,大不列颠及北爱尔兰联合王国,20,,8,0,2020-03-04
英国（含北爱尔兰）,英国（含北爱尔兰）,20,,8,0,2020-03-04
澳门,中国,10,,9,0,2020-03-05
辽宁省,中国,125,,106,1,2020-03-05
云南省,中国,174,,169,2,2020-03-05
贵州省,中国,146,,114,2,2020-03-05
宁夏回族自治区,中国,75,,69,0,2020-03-05
青海省,中国,18,,18,0,2020-03-05
西藏自治区,中国,1,,1,0,2020-03-05
大不列颠及北爱尔兰联合王国,大不列颠及北爱尔兰联合王国,20,,8,0,2020-03-05
英国（含北爱尔兰）,英国（含北爱尔兰）,20,,8,0,2020-03-05
阿塞拜疆,阿塞拜疆,3,,0,0,2020-03-06
多米尼加,多米尼加,1,,0,0,2020-03-06
埃及,埃及,2,,1,0,2020-03-06
阿富汗,阿富汗,1,,0,0,2020-03-06
尼日利亚,尼日利亚,1,,0,0,2020-03-06
亚美尼亚,亚美尼亚,1,,0,0,2020-03-06
立陶宛,立陶宛,1,,0,0,2020-03-06
斯里兰卡,斯里兰卡,1,,1,0,2020-03-06
北马其顿,北马其顿,1,,0,0,2020-03-06
格鲁吉亚,格鲁吉亚,3,,0,0,2020-03-06
安道尔,安道尔,1,,0,0,2020-03-06
卢森堡,卢森堡,1,,0,0,2020-03-06
尼泊尔,尼泊尔,1,,1,0,2020-03-06
柬埔寨,柬埔寨,1,,1,0,2020-03-06
辽宁省,中国,125,,106,1,2020-03-06
山西省,中国,133,,126,0,2020-03-06
天津市,中国,136,,128,3,2020-03-06
摩纳哥,摩纳哥,1,,0,0,2020-03-06
贵州省,中国,146,,114,2,2020-03-06
海南省,中国,168,,158,6,2020-03-06
青海省,中国,18,,18,0,2020-03-06
西藏自治区,中国,1,,1,0,2020-03-06
大不列颠及北爱尔兰联合王国,大不列颠及北爱尔兰联合王国,20,,8,0,2020-03-06
英国（含北爱尔兰）,英国（含北爱尔兰）,20,,8,0,2020-03-06
阿塞拜疆,阿塞拜疆,3,,0,0,2020-03-07
乌克兰,乌克兰,1,,0,0,2020-03-07
多米尼加,多米尼加,1,,0,0,2020-03-07
阿富汗,阿富汗,1,,0,0,2020-03-07
尼日利亚,尼日利亚,1,,0,0,2020-03-07
摩洛哥,摩洛哥,1,,0,0,2020-03-07
亚美尼亚,亚美尼亚,1,,0,0,2020-03-07
立陶宛,立陶宛,1,,0,0,2020-03-07
斯里兰卡,斯里兰卡,1,,1,0,2020-03-07
拉脱维亚,拉脱维亚,1,,0,0,2020-03-07
北马其顿,北马其顿,1,,0,0,2020-03-07
安道尔,安道尔,1,,0,0,2020-03-07
约旦,约旦,1,,0,0,2020-03-07
尼泊尔,尼泊尔,1,,1,0,2020-03-07
陕西省,中国,245,,226,1,2020-03-07
突尼斯,突尼斯,1,,0,0,2020-03-07
柬埔寨,柬埔寨,1,,1,0,2020-03-07
澳门,中国,10,,10,0,2020-03-07
台湾,中国,45,,12,1,2020-03-07
吉林省,中国,93,,90,1,2020-03-07
山西省,中国,133,,126,0,2020-03-07
云南省,中国,174,,170,2,2020-03-07
天津市,中国,136,,128,3,2020-03-07
列支敦士登,列支敦士登,1,,0,0,2020-03-07
摩纳哥,摩纳哥,1,,0,0,2020-03-07
安徽省,中国,990,,979,6,2020-03-07
海南省,中国,168,,158,6,2020-03-07
宁夏回族自治区,中国,75,,71,0,2020-03-07
青海省,中国,18,,18,0,2020-03-07
西藏自治区,中国,1,,1,0,2020-03-07
大不列颠及北爱尔兰联合王国,大不列颠及北爱尔兰联合王国,20,,8,0,2020-03-07
英国（含北爱尔兰）,英国（含北爱尔兰）,20,,8,0,2020-03-07
阿塞拜疆,阿塞拜疆,3,,0,0,2020-03-08
乌克兰,乌克兰,1,,0,0,2020-03-08
多米尼加,多米尼加,1,,0,0,2020-03-08
尼日利亚,尼日利亚,1,,0,0,2020-03-08
摩洛哥,摩洛哥,1,,0,0,2020-03-08
亚美尼亚,亚美尼亚,1,,0,0,2020-03-08
立陶宛,立陶宛,1,,0,0,2020-03-08
斯里兰卡,斯里兰卡,1,,1,0,2020-03-08
拉脱维亚,拉脱维亚,1,,0,0,2020-03-08
安道尔,安道尔,1,,0,0,2020-03-08
约旦,约旦,1,,0,0,2020-03-08
尼泊尔,尼泊尔,1,,1,0,2020-03-08
突尼斯,突尼斯,1,,0,0,2020-03-08
澳门,中国,10,,10,0,2020-03-08
吉林省,中国,93,,90,1,2020-03-08
河北省,中国,318,,307,6,2020-03-08
山西省,中国,133,,126,0,2020-03-08
云南省,中国,174,,170,2,2020-03-08
天津市,中国,136,,128,3,2020-03-08
福建省,中国,296,,295,1,2020-03-08
列支敦士登,列支敦士登,1,,0,0,2020-03-08
摩纳哥,摩纳哥,1,,0,0,2020-03-08
宁夏回族自治区,中国,75,,71,0,2020-03-08
青海省,中国,18,,18,0,2020-03-08
西藏自治区,中国,1,,1,0,2020-03-08
大不列颠及北爱尔兰联合王国,大不列颠及北爱尔兰联合王国,20,,8,0,2020-03-08
英国（含北爱尔兰）,英国（含北爱尔兰）,20,,8,0,2020-03-08
阿塞拜疆,阿塞拜疆,3,,0,0,2020-03-09
白俄罗斯,白俄罗斯,6,,0,0,2020-03-09
乌克兰,乌克兰,1,,0,0,2020-03-09
多米尼加,多米尼加,1,,0,0,2020-03-09
摩洛哥,摩洛哥,1,,0,0,2020-03-09
亚美尼亚,亚美尼亚,1,,0,0,2020-03-09
立陶宛,立陶宛,1,,0,0,2020-03-09
斯里兰卡,斯里兰卡,1,,1,0,2020-03-09
安道尔,安道尔,1,,0,0,2020-03-09
约旦,约旦,1,,0,0,2020-03-09
尼泊尔,尼泊尔,1,,1,0,2020-03-09
内蒙古自治区,中国,75,,70,1,2020-03-09
陕西省,中国,245,,227,1,2020-03-09
澳门,中国,10,,10,0,2020-03-09
辽宁省,中国,125,,109,1,2020-03-09
河北省,中国,318,,307,6,2020-03-09
云南省,中国,174,,170,2,2020-03-09
福建省,中国,296,,295,1,2020-03-09
列支敦士登,列支敦士登,1,,0,0,2020-03-09
摩纳哥,摩纳哥,1,,0,0,2020-03-09
安徽省,中国,990,,984,6,2020-03-09
河南省,中国,1272,,1247,22,2020-03-09
海南省,中国,168,,159,6,2020-03-09
新疆维吾尔自治区,中国,76,,73,3,2020-03-09
宁夏回族自治区,中国,75,,71,0,2020-03-09
青海省,中国,18,,18,0,2020-03-09
西藏自治区,中国,1,,1,0,2020-03-09
大不列颠及北爱尔兰联合王国,大不列颠及北爱尔兰联合王国,20,,8,0,2020-03-09
英国（含北爱尔兰）,英国（含北爱尔兰）,20,,8,0,2020-03-09
内蒙古自治区,中国,75,,70,1,2020-03-10
澳门,中国,10,,10,0,2020-03-10
吉林省,中国,93,,91,1,2020-03-10
河北省,中国,318,,307,6,2020-03-10
云南省,中国,174,,170,2,2020-03-10
福建省,中国,296,,295,1,2020-03-10
安徽省,中国,990,,984,6,2020-03-10
河南省,中国,1272,,1247,22,2020-03-10
海南省,中国,168,,159,6,2020-03-10
新疆维吾尔自治区,中国,76,,73,3,2020-03-10
宁夏回族自治区,中国,75,,71,0,2020-03-10
青海省,中国,18,,18,0,2020-03-10
西藏自治区,中国,1,,1,0,2020-03-10
至尊公主邮轮,至尊公主邮轮,21,,0,0,2020-03-10
大不列颠及北爱尔兰联合王国,大不列颠及北爱尔兰联合王国,20,,8,0,2020-03-10
英国（含北爱尔兰）,英国（含北爱尔兰）,20,,8,0,2020-03-10
多米尼加,多米尼加,1,,0,0,2020-03-11
亚美尼亚,亚美尼亚,1,,0,0,2020-03-11
安道尔,安道尔,1,,0,0,2020-03-11
尼泊尔,尼泊尔,1,,1,0,2020-03-11
澳门,中国,10,,10,0,2020-03-11
江苏省,中国,631,,627,0,2020-03-11
吉林省,中国,93,,91,1,2020-03-11
辽宁省,中国,125,,111,1,2020-03-11
河北省,中国,318,,307,6,2020-03-11
云南省,中国,174,,170,2,2020-03-11
天津市,中国,136,,131,3,2020-03-11
福建省,中国,296,,295,1,2020-03-11
摩纳哥,摩纳哥,1,,0,0,2020-03-11
安徽省,中国,990,,984,6,2020-03-11
海南省,中国,168,,159,6,2020-03-11
新疆维吾尔自治区,中国,76,,73,3,2020-03-11
青海省,中国,18,,18,0,2020-03-11
西藏自治区,中国,1,,1,0,2020-03-11
至尊公主邮轮,至尊公主邮轮,21,,0,0,2020-03-11
大不列颠及北爱尔兰联合王国,大不列颠及北爱尔兰联合王国,20,,8,0,2020-03-11
英国（含北爱尔兰）,英国（含北爱尔兰）,20,,8,0,2020-03-11
内蒙古自治区,中国,75,,71,1,2020-03-12
澳门,中国,10,,10,0,2020-03-12
云南省,中国,174,,170,2,2020-03-12
福建省,中国,296,,295,1,2020-03-12
安徽省,中国,990,,984,6,2020-03-12
甘肃省,中国,127,,88,2,2020-03-12
新疆维吾尔自治区,中国,76,,73,3,2020-03-12
宁夏回族自治区,中国,75,,72,0,2020-03-12
青海省,中国,18,,18,0,2020-03-12
西藏自治区,中国,1,,1,0,2020-03-12
至尊公主邮轮,至尊公主邮轮,21,,0,0,2020-03-12
大不列颠及北爱尔兰联合王国,大不列颠及北爱尔兰联合王国,20,,8,0,2020-03-12
英国（含北爱尔兰）,英国（含北爱尔兰）,20,,8,0,2020-03-12
喀麦隆,喀麦隆,2,,0,0,2020-03-13
多米尼加,多米尼加,1,,0,0,2020-03-13
约旦,约旦,1,,0,0,2020-03-13
尼泊尔,尼泊尔,1,,1,0,2020-03-13
不丹,不丹,1,,0,0,2020-03-13
新西兰,新西兰,5,,0,0,2020-03-13
内蒙古自治区,中国,75,,71,1,2020-03-13
陕西省,中国,245,,232,2,2020-03-13
多哥,多哥,1,,0,0,2020-03-13
澳门,中国,10,,10,0,2020-03-13
吉林省,中国,93,,92,1,2020-03-13
梵蒂冈,梵蒂冈,1,,0,0,2020-03-13
辽宁省,中国,125,,112,1,2020-03-13
云南省,中国,174,,170,2,2020-03-13
天津市,中国,136,,132,3,2020-03-13
福建省,中国,296,,295,1,2020-03-13
浙江省,中国,1215,,1197,1,2020-03-13
列支敦士登,列支敦士登,1,,0,0,2020-03-13
安徽省,中国,990,,984,6,2020-03-13
甘肃省,中国,127,,88,2,2020-03-13
河南省,中国,1273,,1249,22,2020-03-13
江西省,中国,935,,934,1,2020-03-13
海南省,中国,168,,160,6,2020-03-13
新疆维吾尔自治区,中国,76,,73,3,2020-03-13
宁夏回族自治区,中国,75,,72,0,2020-03-13
青海省,中国,18,,18,0,2020-03-13
西藏自治区,中国,1,,1,0,2020-03-13
至尊公主邮轮,至尊公主邮轮,21,,0,0,2020-03-13
大不列颠及北爱尔兰联合王国,大不列颠及北爱尔兰联合王国,20,,8,0,2020-03-13
英国（含北爱尔兰）,英国（含北爱尔兰）,20,,8,0,2020-03-13
多米尼加,多米尼加,1,,0,0,2020-03-14
尼日利亚,尼日利亚,2,,0,0,2020-03-14
尼泊尔,尼泊尔,1,,1,0,2020-03-14
不丹,不丹,1,,0,0,2020-03-14
内蒙古自治区,中国,75,,71,1,2020-03-14
陕西省,中国,245,,232,2,2020-03-14
多哥,多哥,1,,0,0,2020-03-14
澳门,中国,10,,10,0,2020-03-14
江苏省,中国,631,,630,0,2020-03-14
吉林省,中国,93,,92,1,2020-03-14
梵蒂冈,梵蒂冈,1,,0,0,2020-03-14
河北省,中国,318,,310,6,2020-03-14
山西省,中国,133,,133,0,2020-03-14
云南省,中国,174,,170,2,2020-03-14
天津市,中国,136,,132,3,2020-03-14
福建省,中国,296,,295,1,2020-03-14
列支敦士登,列支敦士登,1,,0,0,2020-03-14
安徽省,中国,990,,984,6,2020-03-14
江西省,中国,935,,934,1,2020-03-14
广西壮族自治区,中国,252,,243,2,2020-03-14
海南省,中国,168,,160,6,2020-03-14
新疆维吾尔自治区,中国,76,,73,3,2020-03-14
青海省,中国,18,,18,0,2020-03-14
西藏自治区,中国,1,,1,0,2020-03-14
至尊公主邮轮,至尊公主邮轮,21,,0,0,2020-03-14
大不列颠及北爱尔兰联合王国,大不列颠及北爱尔兰联合王国,20,,8,0,2020-03-14
英国（含北爱尔兰）,英国（含北爱尔兰）,20,,8,0,2020-03-14
内蒙古自治区,中国,75,,71,1,2020-03-15
陕西省,中国,245,,232,2,2020-03-15
澳门,中国,10,,10,0,2020-03-15
山东省,中国,760,,741,7,2020-03-15
吉林省,中国,93,,92,1,2020-03-15
河北省,中国,318,,310,6,2020-03-15
山西省,中国,133,,133,0,2020-03-15
福建省,中国,296,,295,1,2020-03-15
安徽省,中国,990,,984,6,2020-03-15
贵州省,中国,146,,143,2,2020-03-15
湖南省,中国,1018,,1014,4,2020-03-15
河南省,中国,1273,,1250,22,2020-03-15
江西省,中国,935,,934,1,2020-03-15
广西壮族自治区,中国,252,,243,2,2020-03-15
海南省,中国,168,,160,6,2020-03-15
新疆维吾尔自治区,中国,76,,73,3,2020-03-15
宁夏回族自治区,中国,75,,73,0,2020-03-15
青海省,中国,18,,18,0,2020-03-15
西藏自治区,中国,1,,1,0,2020-03-15
至尊公主邮轮,至尊公主邮轮,21,,0,0,2020-03-15
大不列颠及北爱尔兰联合王国,大不列颠及北爱尔兰联合王国,20,,8,0,2020-03-15
英国（含北爱尔兰）,英国（含北爱尔兰）,20,,8,0,2020-03-15
江苏省,中国,631,,631,0,2020-03-16
吉林省,中国,93,,92,1,2020-03-16
河北省,中国,318,,310,6,2020-03-16
山西省,中国,133,,133,0,2020-03-16
天津市,中国,136,,133,3,2020-03-16
福建省,中国,296,,295,1,2020-03-16
安徽省,中国,990,,984,6,2020-03-16
四川省,中国,539,,516,3,2020-03-16
重庆市,中国,576,,570,6,2020-03-16
湖南省,中国,1018,,1014,4,2020-03-16
甘肃省,中国,133,,91,2,2020-03-16
河南省,中国,1273,,1250,22,2020-03-16
江西省,中国,935,,934,1,2020-03-16
新疆维吾尔自治区,中国,76,,73,3,2020-03-16
青海省,中国,18,,18,0,2020-03-16
西藏自治区,中国,1,,1,0,2020-03-16
至尊公主邮轮,至尊公主邮轮,21,,0,0,2020-03-16
大不列颠及北爱尔兰联合王国,大不列颠及北爱尔兰联合王国,20,,8,0,2020-03-16
英国（含北爱尔兰）,英国（含北爱尔兰）,20,,8,0,2020-03-16
内蒙古自治区,中国,75,,73,1,2020-03-17
江苏省,中国,631,,631,0,2020-03-17
吉林省,中国,93,,92,1,2020-03-17
河北省,中国,318,,310,6,2020-03-17
山西省,中国,133,,133,0,2020-03-17
天津市,中国,136,,133,3,2020-03-17
福建省,中国,296,,295,1,2020-03-17
安徽省,中国,990,,984,6,2020-03-17
重庆市,中国,576,,570,6,2020-03-17
湖南省,中国,1018,,1014,4,2020-03-17
甘肃省,中国,133,,91,2,2020-03-17
河南省,中国,1273,,1250,22,2020-03-17
江西省,中国,935,,934,1,2020-03-17
海南省,中国,168,,161,6,2020-03-17
新疆维吾尔自治区,中国,76,,73,3,2020-03-17
宁夏回族自治区,中国,75,,75,0,2020-03-17
青海省,中国,18,,18,0,2020-03-17
西藏自治区,中国,1,,1,0,2020-03-17
至尊公主邮轮,至尊公主邮轮,21,,0,0,2020-03-17
大不列颠及北爱尔兰联合王国,大不列颠及北爱尔兰联合王国,20,,8,0,2020-03-17
英国（含北爱尔兰）,英国（含北爱尔兰）,20,,8,0,2020-03-17
内蒙古自治区,中国,75,,73,1,2020-03-18
江苏省,中国,631,,631,0,2020-03-18
山东省,中国,761,,746,7,2020-03-18
吉林省,中国,93,,92,1,2020-03-18
河北省,中国,318,,310,6,2020-03-18
山西省,中国,133,,133,0,2020-03-18
云南省,中国,176,,172,2,2020-03-18
天津市,中国,136,,133,3,2020-03-18
福建省,中国,296,,295,1,2020-03-18
浙江省,中国,1232,,1216,1,2020-03-18
安徽省,中国,990,,984,6,2020-03-18
重庆市,中国,576,,570,6,2020-03-18
湖南省,中国,1018,,1014,4,2020-03-18
甘肃省,中国,133,,91,2,2020-03-18
河南省,中国,1273,,1250,22,2020-03-18
江西省,中国,935,,934,1,2020-03-18
海南省,中国,168,,161,6,2020-03-18
新疆维吾尔自治区,中国,76,,73,3,2020-03-18
宁夏回族自治区,中国,75,,75,0,2020-03-18
青海省,中国,18,,18,0,2020-03-18
西藏自治区,中国,1,,1,0,2020-03-18
留尼汪,留尼汪,6,,0,0,2020-03-18
至尊公主邮轮,至尊公主邮轮,21,,0,0,2020-03-18
大不列颠及北爱尔兰联合王国,大不列颠及北爱尔兰联合王国,20,,8,0,2020-03-18
英国（含北爱尔兰）,英国（含北爱尔兰）,20,,8,0,2020-03-18
陕西省,中国,246,,237,3,2020-03-19
江苏省,中国,631,,631,0,2020-03-19
吉林省,中国,93,,92,1,2020-03-19
辽宁省,中国,125,,122,1,2020-03-19
河北省,中国,318,,310,6,2020-03-19
山西省,中国,133,,133,0,2020-03-19
云南省,中国,176,,172,2,2020-03-19
天津市,中国,136,,133,3,2020-03-19
福建省,中国,296,,295,1,2020-03-19
安徽省,中国,990,,984,6,2020-03-19
重庆市,中国,576,,570,6,2020-03-19
贵州省,中国,146,,144,2,2020-03-19
湖南省,中国,1018,,1014,4,2020-03-19
河南省,中国,1273,,1250,22,2020-03-19
江西省,中国,935,,934,1,2020-03-19
广西壮族自治区,中国,253,,250,2,2020-03-19
海南省,中国,168,,161,6,2020-03-19
新疆维吾尔自治区,中国,76,,73,3,2020-03-19
宁夏回族自治区,中国,75,,75,0,2020-03-19
青海省,中国,18,,18,0,2020-03-19
西藏自治区,中国,1,,1,0,2020-03-19
留尼汪,留尼汪,6,,0,0,2020-03-19
至尊公主邮轮,至尊公主邮轮,21,,0,0,2020-03-19
大不列颠及北爱尔兰联合王国,大不列颠及北爱尔兰联合王国,20,,8,0,2020-03-19
英国（含北爱尔兰）,英国（含北爱尔兰）,20,,8,0,2020-03-19
内蒙古自治区,中国,75,,74,1,2020-03-20
澳门,中国,17,,10,0,2020-03-20
江苏省,中国,631,,631,0,2020-03-20
吉林省,中国,93,,92,1,2020-03-20
河北省,中国,318,,310,6,2020-03-20
山西省,中国,133,,133,0,2020-03-20
云南省,中国,176,,172,2,2020-03-20
安徽省,中国,990,,984,6,2020-03-20
重庆市,中国,576,,570,6,2020-03-20
贵州省,中国,146,,144,2,2020-03-20
湖南省,中国,1018,,1014,4,2020-03-20
河南省,中国,1273,,1250,22,2020-03-20
江西省,中国,935,,934,1,2020-03-20
海南省,中国,168,,161,6,2020-03-20
新疆维吾尔自治区,中国,76,,73,3,2020-03-20
宁夏回族自治区,中国,75,,75,0,2020-03-20
青海省,中国,18,,18,0,2020-03-20
西藏自治区,中国,1,,1,0,2020-03-20
留尼汪,留尼汪,6,,0,0,2020-03-20
至尊公主邮轮,至尊公主邮轮,21,,0,0,2020-03-20
大不列颠及北爱尔兰联合王国,大不列颠及北爱尔兰联合王国,20,,8,0,2020-03-20
英国（含北爱尔兰）,英国（含北爱尔兰）,20,,8,0,2020-03-20
内蒙古自治区,中国,75,,74,1,2020-03-21
黑龙江省,中国,484,,463,13,2020-03-21
澳门,中国,17,,10,0,2020-03-21
江苏省,中国,631,,631,0,2020-03-21
吉林省,中国,93,,92,1,2020-03-21
辽宁省,中国,126,,122,2,2020-03-21
河北省,中国,318,,310,6,2020-03-21
山西省,中国,133,,133,0,2020-03-21
云南省,中国,176,,172,2,2020-03-21
天津市,中国,137,,133,3,2020-03-21
安徽省,中国,990,,984,6,2020-03-21
重庆市,中国,576,,570,6,2020-03-21
贵州省,中国,146,,144,2,2020-03-21
湖南省,中国,1018,,1014,4,2020-03-21
河南省,中国,1273,,1250,22,2020-03-21
江西省,中国,935,,934,1,2020-03-21
广西壮族自治区,中国,254,,250,2,2020-03-21
海南省,中国,168,,161,6,2020-03-21
新疆维吾尔自治区,中国,76,,73,3,2020-03-21
宁夏回族自治区,中国,75,,75,0,2020-03-21
青海省,中国,18,,18,0,2020-03-21
西藏自治区,中国,1,,1,0,2020-03-21
Niger reports first coronavirus case,Niger reports first coronavirus case,1,,0,0,2020-03-21
留尼汪,留尼汪,6,,0,0,2020-03-21
至尊公主邮轮,至尊公主邮轮,21,,0,0,2020-03-21
大不列颠及北爱尔兰联合王国,大不列颠及北爱尔兰联合王国,20,,8,0,2020-03-21
英国（含北爱尔兰）,英国（含北爱尔兰）,20,,8,0,2020-03-21
Niger reports first coronavirus case,Niger reports first coronavirus case,1,,0,0,2020-03-22
留尼汪,留尼汪,6,,0,0,2020-03-22
至尊公主邮轮,至尊公主邮轮,21,,0,0,2020-03-22
大不列颠及北爱尔兰联合王国,大不列颠及北爱尔兰联合王国,20,,8,0,2020-03-22
英国（含北爱尔兰）,英国（含北爱尔兰）,20,,8,0,2020-03-22
内蒙古自治区,中国,75,,74,1,2020-03-23
陕西省,中国,248,,239,3,2020-03-23
黑龙江省,中国,484,,465,13,2020-03-23
吉林省,中国,93,,92,1,2020-03-23
山西省,中国,133,,133,0,2020-03-23
云南省,中国,176,,172,2,2020-03-23
安徽省,中国,990,,984,6,2020-03-23
四川省,中国,543,,536,3,2020-03-23
贵州省,中国,146,,144,2,2020-03-23
湖南省,中国,1018,,1014,4,2020-03-23
